,time,frame,x,y,w,h,Rf,mx,my
13047,131.2,3280.0,299.5,166.5,47.0,45.0,0.852809,-2.0,-8.0
13048,131.2,3280.0,81.5,180.5,53.0,55.0,0.825206,-10.0,10.0
13049,131.2,3280.0,394.5,214.5,55.0,47.0,0.771715,-6.0,-12.0
13050,131.2,3280.0,184.5,199.0,59.0,78.0,0.665521,-3.0,10.0
13051,131.32,3283.0,198.5,27.5,23.0,23.0,0.262812,-1.0,1.0
13052,131.32,3283.0,264.5,30.0,15.0,16.0,0.272196,0.0,0.0
13053,131.32,3283.0,186.5,56.0,19.0,16.0,0.3315,-1.0,2.0
13054,131.32,3283.0,205.0,50.5,22.0,19.0,0.618594,0.0,0.0
13055,131.32,3283.0,238.0,44.5,26.0,25.0,0.593847,0.0,0.0
13056,131.32,3283.0,295.5,44.0,19.0,16.0,0.367232,0.0,0.0
13057,131.32,3283.0,316.0,44.0,24.0,20.0,0.267818,-1.0,-1.0
13058,131.32,3283.0,271.5,65.5,23.0,21.0,0.600552,0.0,-1.0
13059,131.32,3283.0,295.5,67.5,23.0,17.0,0.616647,0.0,-1.0
13060,131.32,3283.0,181.5,77.5,23.0,27.0,0.656017,-1.0,2.0
13061,131.32,3283.0,343.0,73.0,46.0,58.0,0.616592,-2.0,-1.0
13062,131.32,3283.0,124.5,109.0,37.0,32.0,0.78081,-4.0,4.0
13063,131.32,3283.0,221.5,91.0,27.0,26.0,0.52418,0.0,3.0
13064,131.32,3283.0,292.5,102.5,23.0,27.0,0.820661,0.0,-4.0
13065,131.32,3283.0,297.5,158.5,47.0,45.0,0.852809,-3.0,-7.0
13066,131.32,3283.0,71.5,190.5,53.0,55.0,0.825206,-11.0,12.0
13067,131.32,3283.0,388.5,202.5,55.0,47.0,0.771715,-6.0,-11.0
13068,131.32,3283.0,181.5,209.0,59.0,78.0,0.665521,-2.0,10.0
13069,131.44,3286.0,197.5,28.5,23.0,23.0,0.262812,0.0,0.0
13070,131.44,3286.0,264.5,30.0,15.0,16.0,0.272196,0.0,0.0
13071,131.44,3286.0,185.5,58.0,19.0,16.0,0.3315,0.0,1.0
13072,131.44,3286.0,205.0,50.5,22.0,19.0,0.618594,-1.0,1.0
13073,131.44,3286.0,238.0,44.5,26.0,25.0,0.593847,0.0,1.0
13074,131.44,3286.0,295.5,44.0,19.0,16.0,0.367232,-1.0,-1.0
13075,131.44,3286.0,315.0,43.0,24.0,20.0,0.267818,0.0,0.0
13076,131.44,3286.0,271.5,64.5,23.0,21.0,0.600552,0.0,-1.0
13077,131.44,3286.0,295.5,66.5,23.0,17.0,0.616647,1.0,-3.0
13078,131.44,3286.0,180.5,79.5,23.0,27.0,0.656017,-2.0,3.0
13079,131.44,3286.0,341.0,72.0,46.0,58.0,0.616592,-1.0,-2.0
13080,131.44,3286.0,120.5,113.0,37.0,32.0,0.78081,-3.0,3.0
13081,131.44,3286.0,221.5,94.0,27.0,26.0,0.52418,-1.0,3.0
13082,131.44,3286.0,292.5,98.5,23.0,27.0,0.820661,0.0,-3.0
13083,131.44,3286.0,294.5,151.5,47.0,45.0,0.852809,-2.0,-6.0
13084,131.44,3286.0,60.5,202.5,53.0,55.0,0.825206,-12.0,12.0
13085,131.44,3286.0,382.5,191.5,55.0,47.0,0.771715,-5.0,-10.0
13086,131.44,3286.0,179.5,219.0,59.0,78.0,0.665521,-1.0,2.0
13087,131.56,3289.0,197.5,28.5,23.0,23.0,0.262812,-1.0,1.0
13088,131.56,3289.0,264.5,30.0,15.0,16.0,0.272196,0.0,0.0
13089,131.56,3289.0,185.5,59.0,19.0,16.0,0.3315,-1.0,2.0
13090,131.56,3289.0,204.0,51.5,22.0,19.0,0.618594,-1.0,2.0
13091,131.56,3289.0,238.0,45.5,26.0,25.0,0.593847,-1.0,2.0
13092,131.56,3289.0,294.5,43.0,19.0,16.0,0.367232,-1.0,0.0
13093,131.56,3289.0,315.0,43.0,24.0,20.0,0.267818,-1.0,-1.0
13094,131.56,3289.0,271.5,63.5,23.0,21.0,0.600552,0.0,1.0
13095,131.56,3289.0,296.5,63.5,23.0,17.0,0.616647,-1.0,-1.0
13096,131.56,3289.0,178.5,82.5,23.0,27.0,0.656017,-2.0,2.0
13097,131.56,3289.0,340.0,70.0,46.0,58.0,0.616592,-2.0,-2.0
13098,131.56,3289.0,117.5,116.0,37.0,32.0,0.78081,-4.0,5.0
13099,131.56,3289.0,220.5,97.0,27.0,26.0,0.52418,-2.0,4.0
13100,131.56,3289.0,292.5,95.5,23.0,27.0,0.820661,1.0,-3.0
13101,131.56,3289.0,292.5,145.5,47.0,45.0,0.852809,-3.0,-9.0
13102,131.56,3289.0,48.5,214.5,53.0,55.0,0.825206,-15.0,14.0
13103,131.56,3289.0,377.5,181.5,55.0,47.0,0.771715,-6.0,-12.0
13104,131.56,3289.0,178.5,221.0,59.0,78.0,0.665521,-4.0,10.0
13105,131.68,3292.0,263.5,28.0,15.0,16.0,0.335757,0.0,0.0
13106,131.68,3292.0,203.0,59.0,26.0,24.0,0.742096,-1.0,1.0
13107,131.68,3292.0,236.0,47.5,28.0,27.0,0.556834,0.0,1.0
13108,131.68,3292.0,274.0,52.5,22.0,19.0,0.320917,0.0,0.0
13109,131.68,3292.0,295.5,48.0,19.0,16.0,0.265279,0.0,0.0
13110,131.68,3292.0,185.0,66.0,24.0,22.0,0.742309,-1.0,2.0
13111,131.68,3292.0,274.0,65.0,20.0,20.0,0.254572,0.0,0.0
13112,131.68,3292.0,295.0,67.5,26.0,17.0,0.455706,0.0,-1.0
13113,131.68,3292.0,199.0,30.5,22.0,27.0,0.420916,-1.0,1.0
13114,131.68,3292.0,337.5,70.0,35.0,48.0,0.501155,-1.0,-1.0
13115,131.68,3292.0,176.5,91.5,25.0,25.0,0.773438,-2.0,3.0
13116,131.68,3292.0,221.5,97.0,27.0,30.0,0.820297,-1.0,3.0
13117,131.68,3292.0,294.0,92.0,24.0,24.0,0.593112,0.0,-3.0
13118,131.68,3292.0,112.0,120.5,42.0,33.0,0.806834,-4.0,4.0
13119,131.68,3292.0,292.5,136.0,39.0,38.0,0.727236,-2.0,-5.0
13120,131.68,3292.0,377.0,178.0,46.0,42.0,0.797966,-4.0,-8.0
13121,131.68,3292.0,34.0,216.5,56.0,43.0,0.675074,-14.0,14.0
13122,131.68,3292.0,168.5,218.5,51.0,37.0,0.536642,-3.0,10.0
13123,131.8,3295.0,263.5,28.0,15.0,16.0,0.335757,0.0,0.0
13124,131.8,3295.0,202.0,60.0,26.0,24.0,0.742096,0.0,1.0
13125,131.8,3295.0,236.0,48.5,28.0,27.0,0.556834,0.0,0.0
13126,131.8,3295.0,274.0,52.5,22.0,19.0,0.320917,0.0,0.0
13127,131.8,3295.0,295.5,48.0,19.0,16.0,0.265279,0.0,-1.0
13128,131.8,3295.0,184.0,68.0,24.0,22.0,0.742309,-1.0,2.0
13129,131.8,3295.0,274.0,65.0,20.0,20.0,0.254572,0.0,0.0
13130,131.8,3295.0,295.0,66.5,26.0,17.0,0.455706,0.0,-3.0
13131,131.8,3295.0,198.0,31.5,22.0,27.0,0.420916,0.0,1.0
13132,131.8,3295.0,336.5,69.0,35.0,48.0,0.501155,-2.0,-2.0
13133,131.8,3295.0,174.5,94.5,25.0,25.0,0.773438,-1.0,2.0
13134,131.8,3295.0,220.5,100.0,27.0,30.0,0.820297,-2.0,4.0
13135,131.8,3295.0,294.0,89.0,24.0,24.0,0.593112,0.0,-2.0
13136,131.8,3295.0,108.0,124.5,42.0,33.0,0.806834,-3.0,4.0
13137,131.8,3295.0,290.5,131.0,39.0,38.0,0.727236,-1.0,-5.0
13138,131.8,3295.0,373.0,170.0,46.0,42.0,0.797966,-4.0,-8.0
13139,131.8,3295.0,20.0,230.5,56.0,43.0,0.675074,-15.0,15.0
13140,131.8,3295.0,165.5,228.5,51.0,37.0,0.536642,-3.0,11.0
13141,131.92,3298.0,263.5,28.0,15.0,16.0,0.335757,0.0,0.0
13142,131.92,3298.0,202.0,61.0,26.0,24.0,0.742096,-1.0,1.0
13143,131.92,3298.0,236.0,48.5,28.0,27.0,0.556834,-1.0,1.0
13144,131.92,3298.0,274.0,52.5,22.0,19.0,0.320917,0.0,-1.0
13145,131.92,3298.0,295.5,47.0,19.0,16.0,0.265279,-1.0,0.0
13146,131.92,3298.0,183.0,70.0,24.0,22.0,0.742309,-1.0,2.0
13147,131.92,3298.0,274.0,65.0,20.0,20.0,0.254572,0.0,-1.0
13148,131.92,3298.0,295.0,63.5,26.0,17.0,0.455706,0.0,0.0
13149,131.92,3298.0,198.0,32.5,22.0,27.0,0.420916,-1.0,0.0
13150,131.92,3298.0,334.5,67.0,35.0,48.0,0.501155,-1.0,-1.0
13151,131.92,3298.0,173.5,96.5,25.0,25.0,0.773438,-1.0,3.0
13152,131.92,3298.0,218.5,104.0,27.0,30.0,0.820297,-1.0,3.0
13153,131.92,3298.0,294.0,87.0,24.0,24.0,0.593112,1.0,-2.0
13154,131.92,3298.0,105.0,128.5,42.0,33.0,0.806834,-4.0,5.0
13155,131.92,3298.0,289.5,126.0,39.0,38.0,0.727236,-1.0,-5.0
13156,131.92,3298.0,369.0,162.0,46.0,42.0,0.797966,-4.0,-7.0
13157,131.92,3298.0,162.5,239.5,51.0,37.0,0.536642,-2.0,14.0
13158,132.04,3301.0,263.5,28.0,15.0,16.0,0.335757,0.0,0.0
13159,132.04,3301.0,201.0,62.0,26.0,24.0,0.742096,-1.0,2.0
13160,132.04,3301.0,235.0,49.5,28.0,27.0,0.556834,0.0,2.0
13161,132.04,3301.0,274.0,51.5,22.0,19.0,0.320917,0.0,1.0
13162,132.04,3301.0,294.5,47.0,19.0,16.0,0.265279,-1.0,-1.0
13163,132.04,3301.0,182.0,72.0,24.0,22.0,0.742309,-1.0,2.0
13164,132.04,3301.0,274.0,64.0,20.0,20.0,0.254572,0.0,0.0
13165,132.04,3301.0,295.0,63.5,26.0,17.0,0.455706,-1.0,-2.0
13166,132.04,3301.0,197.0,32.5,22.0,27.0,0.420916,-1.0,1.0
13167,132.04,3301.0,333.5,66.0,35.0,48.0,0.501155,0.0,-2.0
13168,132.04,3301.0,172.5,99.5,25.0,25.0,0.773438,-3.0,4.0
13169,132.04,3301.0,217.5,107.0,27.0,30.0,0.820297,0.0,4.0
13170,132.04,3301.0,295.0,85.0,24.0,24.0,0.593112,0.0,-2.0
13171,132.04,3301.0,101.0,133.5,42.0,33.0,0.806834,-5.0,5.0
13172,132.04,3301.0,288.5,121.0,39.0,38.0,0.727236,-2.0,-4.0
13173,132.04,3301.0,365.0,155.0,46.0,42.0,0.797966,-3.0,-7.0
13174,132.04,3301.0,160.5,253.5,51.0,37.0,0.536642,2.0,1.0
13175,132.16,3304.0,219.0,25.0,12.0,12.0,0.318596,0.0,0.0
13176,132.16,3304.0,264.0,31.0,14.0,16.0,0.297767,0.0,0.0
13177,132.16,3304.0,202.5,60.5,25.0,25.0,0.662001,-1.0,1.0
13178,132.16,3304.0,234.0,53.0,26.0,30.0,0.526408,0.0,1.0
13179,132.16,3304.0,272.5,52.0,21.0,18.0,0.345178,0.0,0.0
13180,132.16,3304.0,295.0,48.0,20.0,16.0,0.353281,0.0,0.0
13181,132.16,3304.0,294.5,76.0,27.0,18.0,0.479077,0.0,-2.0
13182,132.16,3304.0,196.5,32.5,25.0,29.0,0.340603,-1.0,1.0
13183,132.16,3304.0,332.0,57.0,26.0,36.0,0.335861,-1.0,-1.0
13184,132.16,3304.0,185.0,72.0,24.0,24.0,0.530498,-1.0,2.0
13185,132.16,3304.0,169.5,103.5,33.0,29.0,0.86731,-2.0,3.0
13186,132.16,3304.0,214.5,112.5,35.0,35.0,0.80432,-1.0,4.0
13187,132.16,3304.0,287.5,116.0,35.0,32.0,0.822918,-1.0,-4.0
13188,132.16,3304.0,98.5,138.0,47.0,40.0,0.781893,-4.0,5.0
13189,132.16,3304.0,361.5,149.5,41.0,39.0,0.750924,-3.0,-6.0
13190,132.28,3307.0,219.0,25.0,12.0,12.0,0.318596,-1.0,1.0
13191,132.28,3307.0,264.0,31.0,14.0,16.0,0.297767,0.0,0.0
13192,132.28,3307.0,201.5,61.5,25.0,25.0,0.662001,1.0,3.0
13193,132.28,3307.0,234.0,54.0,26.0,30.0,0.526408,-1.0,2.0
13194,132.28,3307.0,272.5,52.0,21.0,18.0,0.345178,0.0,0.0
13195,132.28,3307.0,295.0,48.0,20.0,16.0,0.353281,0.0,-1.0
13196,132.28,3307.0,294.5,74.0,27.0,18.0,0.479077,0.0,-1.0
13197,132.28,3307.0,195.5,33.5,25.0,29.0,0.340603,0.0,1.0
13198,132.28,3307.0,331.0,56.0,26.0,36.0,0.335861,-1.0,-1.0
13199,132.28,3307.0,184.0,74.0,24.0,24.0,0.530498,-1.0,2.0
13200,132.28,3307.0,167.5,106.5,33.0,29.0,0.86731,-2.0,3.0
13201,132.28,3307.0,213.5,116.5,35.0,35.0,0.80432,-1.0,5.0
13202,132.28,3307.0,286.5,112.0,35.0,32.0,0.822918,-2.0,-3.0
13203,132.28,3307.0,94.5,143.0,47.0,40.0,0.781893,-5.0,5.0
13204,132.28,3307.0,358.5,143.5,41.0,39.0,0.750924,-4.0,-6.0
13205,132.4,3310.0,218.0,26.0,12.0,12.0,0.318596,0.0,0.0
13206,132.4,3310.0,264.0,31.0,14.0,16.0,0.297767,0.0,0.0
13207,132.4,3310.0,202.5,64.5,25.0,25.0,0.662001,-2.0,0.0
13208,132.4,3310.0,233.0,56.0,26.0,30.0,0.526408,0.0,1.0
13209,132.4,3310.0,272.5,52.0,21.0,18.0,0.345178,0.0,0.0
13210,132.4,3310.0,295.0,47.0,20.0,16.0,0.353281,0.0,0.0
13211,132.4,3310.0,294.5,73.0,27.0,18.0,0.479077,0.0,-2.0
13212,132.4,3310.0,195.5,34.5,25.0,29.0,0.340603,-1.0,0.0
13213,132.4,3310.0,330.0,55.0,26.0,36.0,0.335861,0.0,-1.0
13214,132.4,3310.0,183.0,76.0,24.0,24.0,0.530498,-1.0,2.0
13215,132.4,3310.0,165.5,109.5,33.0,29.0,0.86731,-2.0,5.0
13216,132.4,3310.0,212.5,121.5,35.0,35.0,0.80432,-2.0,5.0
13217,132.4,3310.0,284.5,109.0,35.0,32.0,0.822918,-1.0,-4.0
13218,132.4,3310.0,89.5,148.0,47.0,40.0,0.781893,-4.0,6.0
13219,132.4,3310.0,354.5,137.5,41.0,39.0,0.750924,-2.0,-5.0
13220,132.52,3313.0,218.0,26.0,12.0,12.0,0.318596,-1.0,1.0
13221,132.52,3313.0,264.0,31.0,14.0,16.0,0.297767,0.0,0.0
13222,132.52,3313.0,200.5,64.5,25.0,25.0,0.662001,-1.0,2.0
13223,132.52,3313.0,233.0,57.0,26.0,30.0,0.526408,-1.0,2.0
13224,132.52,3313.0,272.5,52.0,21.0,18.0,0.345178,0.0,-1.0
13225,132.52,3313.0,295.0,47.0,20.0,16.0,0.353281,0.0,0.0
13226,132.52,3313.0,294.5,71.0,27.0,18.0,0.479077,1.0,-2.0
13227,132.52,3313.0,194.5,34.5,25.0,29.0,0.340603,-2.0,2.0
13228,132.52,3313.0,330.0,54.0,26.0,36.0,0.335861,-1.0,-2.0
13229,132.52,3313.0,182.0,78.0,24.0,24.0,0.530498,-1.0,1.0
13230,132.52,3313.0,163.5,114.5,33.0,29.0,0.86731,-3.0,5.0
13231,132.52,3313.0,210.5,126.5,35.0,35.0,0.80432,-1.0,6.0
13232,132.52,3313.0,283.5,105.0,35.0,32.0,0.822918,0.0,-4.0
13233,132.52,3313.0,85.5,154.0,47.0,40.0,0.781893,-6.0,6.0
13234,132.52,3313.0,352.5,132.5,41.0,39.0,0.750924,-4.0,-8.0
13235,132.64,3316.0,217.5,28.0,13.0,12.0,0.386547,-1.0,1.0
13236,132.64,3316.0,232.0,29.5,14.0,15.0,0.267733,0.0,1.0
13237,132.64,3316.0,264.0,31.0,14.0,16.0,0.340779,0.0,0.0
13238,132.64,3316.0,87.5,50.5,11.0,13.0,0.28701,-2.0,1.0
13239,132.64,3316.0,231.0,50.5,22.0,27.0,0.336587,0.0,1.0
13240,132.64,3316.0,273.0,52.5,20.0,19.0,0.361537,0.0,0.0
13241,132.64,3316.0,295.5,45.0,21.0,18.0,0.279407,0.0,0.0
13242,132.64,3316.0,198.5,68.0,27.0,24.0,0.637409,-1.0,1.0
13243,132.64,3316.0,228.0,66.5,32.0,23.0,0.481566,-1.0,2.0
13244,132.64,3316.0,274.5,63.5,19.0,17.0,0.271268,0.0,0.0
13245,132.64,3316.0,295.5,70.0,25.0,20.0,0.664907,0.0,-1.0
13246,132.64,3316.0,188.5,37.5,29.0,29.0,0.632075,-1.0,1.0
13247,132.64,3316.0,333.0,58.5,26.0,43.0,0.48681,-1.0,-1.0
13248,132.64,3316.0,175.5,90.0,27.0,28.0,0.326378,-1.0,3.0
13249,132.64,3316.0,284.5,104.5,27.0,29.0,0.832358,-1.0,-3.0
13250,132.64,3316.0,157.5,120.5,39.0,33.0,0.832479,-2.0,4.0
13251,132.64,3316.0,348.5,126.5,39.0,37.0,0.770893,-2.0,-4.0
13252,132.64,3316.0,206.5,132.5,39.0,37.0,0.816142,-2.0,5.0
13253,132.64,3316.0,75.5,162.5,55.0,45.0,0.848357,-6.0,6.0
13254,132.76,3319.0,216.5,29.0,13.0,12.0,0.386547,-1.0,0.0
13255,132.76,3319.0,232.0,30.5,14.0,15.0,0.267733,-1.0,0.0
13256,132.76,3319.0,264.0,31.0,14.0,16.0,0.340779,0.0,0.0
13257,132.76,3319.0,85.5,51.5,11.0,13.0,0.28701,-1.0,2.0
13258,132.76,3319.0,231.0,51.5,22.0,27.0,0.336587,-1.0,2.0
13259,132.76,3319.0,273.0,52.5,20.0,19.0,0.361537,0.0,0.0
13260,132.76,3319.0,295.5,45.0,21.0,18.0,0.279407,0.0,-1.0
13261,132.76,3319.0,197.5,69.0,27.0,24.0,0.637409,0.0,2.0
13262,132.76,3319.0,227.0,68.5,32.0,23.0,0.481566,0.0,2.0
13263,132.76,3319.0,274.5,63.5,19.0,17.0,0.271268,0.0,0.0
13264,132.76,3319.0,295.5,69.0,25.0,20.0,0.664907,0.0,-1.0
13265,132.76,3319.0,187.5,38.5,29.0,29.0,0.632075,0.0,0.0
13266,132.76,3319.0,332.0,57.5,26.0,43.0,0.48681,0.0,0.0
13267,132.76,3319.0,174.5,93.0,27.0,28.0,0.326378,-3.0,3.0
13268,132.76,3319.0,283.5,101.5,27.0,29.0,0.832358,1.0,-1.0
13269,132.76,3319.0,155.5,124.5,39.0,33.0,0.832479,-3.0,5.0
13270,132.76,3319.0,346.5,122.5,39.0,37.0,0.770893,-2.0,-5.0
13271,132.76,3319.0,204.5,137.5,39.0,37.0,0.816142,-1.0,7.0
13272,132.76,3319.0,69.5,168.5,55.0,45.0,0.848357,-6.0,7.0
13273,132.88,3322.0,215.5,29.0,13.0,12.0,0.386547,1.0,1.0
13274,132.88,3322.0,231.0,30.5,14.0,15.0,0.267733,0.0,0.0
13275,132.88,3322.0,264.0,31.0,14.0,16.0,0.340779,0.0,0.0
13276,132.88,3322.0,84.5,53.5,11.0,13.0,0.28701,-3.0,1.0
13277,132.88,3322.0,230.0,53.5,22.0,27.0,0.336587,0.0,2.0
13278,132.88,3322.0,273.0,52.5,20.0,19.0,0.361537,0.0,-1.0
13279,132.88,3322.0,295.5,44.0,21.0,18.0,0.279407,0.0,0.0
13280,132.88,3322.0,197.5,71.0,27.0,24.0,0.637409,-1.0,2.0
13281,132.88,3322.0,227.0,70.5,32.0,23.0,0.481566,-1.0,2.0
13282,132.88,3322.0,274.5,63.5,19.0,17.0,0.271268,0.0,-1.0
13283,132.88,3322.0,295.5,68.0,25.0,20.0,0.664907,0.0,-2.0
13284,132.88,3322.0,187.5,38.5,29.0,29.0,0.632075,-1.0,1.0
13285,132.88,3322.0,332.0,57.5,26.0,43.0,0.48681,-1.0,-1.0
13286,132.88,3322.0,171.5,96.0,27.0,28.0,0.326378,-1.0,3.0
13287,132.88,3322.0,284.5,100.5,27.0,29.0,0.832358,-1.0,-4.0
13288,132.88,3322.0,152.5,129.5,39.0,33.0,0.832479,-4.0,6.0
13289,132.88,3322.0,344.5,117.5,39.0,37.0,0.770893,-2.0,-3.0
13290,132.88,3322.0,203.5,144.5,39.0,37.0,0.816142,-1.0,5.0
13291,132.88,3322.0,63.5,175.5,55.0,45.0,0.848357,-7.0,8.0
13292,133.0,3325.0,216.5,30.0,13.0,12.0,0.386547,-1.0,0.0
13293,133.0,3325.0,231.0,30.5,14.0,15.0,0.267733,0.0,1.0
13294,133.0,3325.0,264.0,31.0,14.0,16.0,0.340779,0.0,0.0
13295,133.0,3325.0,81.5,54.5,11.0,13.0,0.28701,-1.0,0.0
13296,133.0,3325.0,230.0,55.5,22.0,27.0,0.336587,0.0,1.0
13297,133.0,3325.0,273.0,51.5,20.0,19.0,0.361537,0.0,1.0
13298,133.0,3325.0,295.5,44.0,21.0,18.0,0.279407,0.0,0.0
13299,133.0,3325.0,196.5,73.0,27.0,24.0,0.637409,-2.0,1.0
13300,133.0,3325.0,226.0,72.5,32.0,23.0,0.481566,-1.0,2.0
13301,133.0,3325.0,274.5,62.5,19.0,17.0,0.271268,0.0,-1.0
13302,133.0,3325.0,295.5,66.0,25.0,20.0,0.664907,0.0,-1.0
13303,133.0,3325.0,186.5,39.5,29.0,29.0,0.632075,-2.0,2.0
13304,133.0,3325.0,331.0,56.5,26.0,43.0,0.48681,-1.0,-2.0
13305,133.0,3325.0,170.5,99.0,27.0,28.0,0.326378,-2.0,3.0
13306,133.0,3325.0,283.5,96.5,27.0,29.0,0.832358,0.0,-2.0
13307,133.0,3325.0,148.5,135.5,39.0,33.0,0.832479,-3.0,6.0
13308,133.0,3325.0,342.5,114.5,39.0,37.0,0.770893,-2.0,-4.0
13309,133.0,3325.0,202.5,149.5,39.0,37.0,0.816142,-2.0,7.0
13310,133.0,3325.0,56.5,183.5,55.0,45.0,0.848357,-7.0,7.0
13311,133.12,3328.0,217.5,30.0,13.0,12.0,0.42729,-1.0,1.0
13312,133.12,3328.0,262.5,29.5,13.0,15.0,0.275926,0.0,0.0
13313,133.12,3328.0,84.0,55.0,12.0,14.0,0.31859,-2.0,1.0
13314,133.12,3328.0,229.5,44.0,21.0,18.0,0.59987,0.0,1.0
13315,133.12,3328.0,273.5,52.0,19.0,18.0,0.290354,0.0,0.0
13316,133.12,3328.0,295.5,69.0,19.0,18.0,0.665965,0.0,-1.0
13317,133.12,3328.0,183.5,39.0,27.0,32.0,0.563062,-1.0,1.0
13318,133.12,3328.0,331.5,54.5,25.0,43.0,0.5609,-1.0,-1.0
13319,133.12,3328.0,197.0,72.0,22.0,24.0,0.758471,-1.0,2.0
13320,133.12,3328.0,229.0,69.5,22.0,31.0,0.732783,-1.0,2.0
13321,133.12,3328.0,172.5,99.0,29.0,34.0,0.789848,-1.0,3.0
13322,133.12,3328.0,284.5,92.0,27.0,24.0,0.790968,0.0,-2.0
13323,133.12,3328.0,339.0,111.0,32.0,28.0,0.77037,-2.0,-3.0
13324,133.12,3328.0,147.0,138.0,46.0,40.0,0.870997,-3.0,6.0
13325,133.12,3328.0,199.5,155.5,45.0,43.0,0.801603,-2.0,7.0
13326,133.12,3328.0,47.0,190.0,70.0,58.0,0.841104,-7.0,8.0
13327,133.24,3331.0,216.5,31.0,13.0,12.0,0.42729,-1.0,0.0
13328,133.24,3331.0,262.5,29.5,13.0,15.0,0.275926,0.0,0.0
13329,133.24,3331.0,82.0,56.0,12.0,14.0,0.31859,-2.0,1.0
13330,133.24,3331.0,229.5,45.0,21.0,18.0,0.59987,-1.0,1.0
13331,133.24,3331.0,273.5,52.0,19.0,18.0,0.290354,0.0,0.0
13332,133.24,3331.0,295.5,68.0,19.0,18.0,0.665965,0.0,-1.0
13333,133.24,3331.0,182.5,40.0,27.0,32.0,0.563062,-2.0,1.0
13334,133.24,3331.0,330.5,53.5,25.0,43.0,0.5609,-1.0,0.0
13335,133.24,3331.0,196.0,74.0,22.0,24.0,0.758471,-1.0,2.0
13336,133.24,3331.0,228.0,71.5,22.0,31.0,0.732783,0.0,2.0
13337,133.24,3331.0,171.5,102.0,29.0,34.0,0.789848,-1.0,4.0
13338,133.24,3331.0,284.5,90.0,27.0,24.0,0.790968,0.0,-2.0
13339,133.24,3331.0,337.0,108.0,32.0,28.0,0.77037,-1.0,-4.0
13340,133.24,3331.0,144.0,144.0,46.0,40.0,0.870997,-3.0,6.0
13341,133.24,3331.0,197.5,162.5,45.0,43.0,0.801603,-2.0,7.0
13342,133.24,3331.0,40.0,198.0,70.0,58.0,0.841104,-8.0,9.0
13343,133.36,3334.0,215.5,31.0,13.0,12.0,0.42729,1.0,1.0
13344,133.36,3334.0,262.5,29.5,13.0,15.0,0.275926,0.0,0.0
13345,133.36,3334.0,80.0,57.0,12.0,14.0,0.31859,-2.0,1.0
13346,133.36,3334.0,228.5,46.0,21.0,18.0,0.59987,-1.0,1.0
13347,133.36,3334.0,273.5,52.0,19.0,18.0,0.290354,0.0,-1.0
13348,133.36,3334.0,295.5,67.0,19.0,18.0,0.665965,0.0,-1.0
13349,133.36,3334.0,180.5,41.0,27.0,32.0,0.563062,-1.0,1.0
13350,133.36,3334.0,329.5,53.5,25.0,43.0,0.5609,0.0,-1.0
13351,133.36,3334.0,195.0,76.0,22.0,24.0,0.758471,-1.0,1.0
13352,133.36,3334.0,228.0,73.5,22.0,31.0,0.732783,-1.0,2.0
13353,133.36,3334.0,170.5,106.0,29.0,34.0,0.789848,-3.0,4.0
13354,133.36,3334.0,284.5,88.0,27.0,24.0,0.790968,-1.0,-2.0
13355,133.36,3334.0,336.0,104.0,32.0,28.0,0.77037,-2.0,-3.0
13356,133.36,3334.0,141.0,150.0,46.0,40.0,0.870997,-4.0,6.0
13357,133.36,3334.0,195.5,169.5,45.0,43.0,0.801603,-2.0,9.0
13358,133.36,3334.0,32.0,207.0,70.0,58.0,0.841104,-8.0,8.0
13359,133.48,3337.0,216.5,32.0,13.0,12.0,0.42729,-1.0,0.0
13360,133.48,3337.0,262.5,29.5,13.0,15.0,0.275926,0.0,-1.0
13361,133.48,3337.0,78.0,58.0,12.0,14.0,0.31859,0.0,0.0
13362,133.48,3337.0,227.5,47.0,21.0,18.0,0.59987,0.0,1.0
13363,133.48,3337.0,273.5,51.0,19.0,18.0,0.290354,0.0,0.0
13364,133.48,3337.0,295.5,66.0,19.0,18.0,0.665965,1.0,-1.0
13365,133.48,3337.0,179.5,42.0,27.0,32.0,0.563062,-1.0,2.0
13366,133.48,3337.0,329.5,52.5,25.0,43.0,0.5609,-1.0,-2.0
13367,133.48,3337.0,194.0,77.0,22.0,24.0,0.758471,-1.0,3.0
13368,133.48,3337.0,227.0,75.5,22.0,31.0,0.732783,-1.0,3.0
13369,133.48,3337.0,167.5,110.0,29.0,34.0,0.789848,-2.0,5.0
13370,133.48,3337.0,283.5,86.0,27.0,24.0,0.790968,1.0,-2.0
13371,133.48,3337.0,334.0,101.0,32.0,28.0,0.77037,-2.0,-4.0
13372,133.48,3337.0,137.0,156.0,46.0,40.0,0.870997,-4.0,9.0
13373,133.48,3337.0,193.5,178.5,45.0,43.0,0.801603,-2.0,10.0
13374,133.48,3337.0,24.0,215.0,70.0,58.0,0.841104,-10.0,11.0
13375,133.6,3340.0,212.5,31.0,13.0,14.0,0.299019,0.0,1.0
13376,133.6,3340.0,262.5,29.5,13.0,15.0,0.286089,0.0,0.0
13377,133.6,3340.0,228.5,43.5,23.0,19.0,0.699415,0.0,1.0
13378,133.6,3340.0,277.5,49.5,19.0,17.0,0.286027,0.0,0.0
13379,133.6,3340.0,296.5,65.0,21.0,16.0,0.676545,0.0,-1.0
